val,ind0,ind1,ind2
0.54293,0.54295,0.54286,0.54287
0.54296,0.543,0.54286,0.54293
0.54296,0.543,0.54294,0.54296
0.54311,0.54314,0.54289,0.54296
0.54304,0.54321,0.54299,0.54311
0.54301,0.54308,0.54301,0.54304
0.543,0.54305,0.54296,0.54302
0.54295,0.54301,0.54295,0.543
0.54286,0.54296,0.54282,0.54296
0.54293,0.54293,0.54286,0.54288
0.54295,0.54299,0.54291,0.54293
0.54298,0.5431,0.54295,0.54296
0.54306,0.54307,0.54293,0.54303
0.54309,0.54309,0.54303,0.54305
0.54314,0.54314,0.54307,0.54309
0.54317,0.54319,0.54311,0.54314
0.54316,0.54319,0.54309,0.54316
0.54309,0.54315,0.54305,0.54314
0.54304,0.54309,0.54304,0.54307
0.54307,0.54309,0.54304,0.54304
0.54294,0.54308,0.54294,0.54307
0.54292,0.54294,0.54289,0.54294
0.54293,0.54294,0.5429,0.54292
0.5429,0.54296,0.5429,0.54295
0.54291,0.54295,0.5429,0.5429
0.54296,0.543,0.54291,0.54291
0.54304,0.54304,0.54291,0.54295
0.54289,0.54304,0.54287,0.54304
0.54284,0.54291,0.54282,0.54288
0.54286,0.5429,0.54266,0.54284
0.54234,0.54286,0.54226,0.54286
0.54253,0.54261,0.54233,0.54233
0.54262,0.54266,0.54248,0.54254
0.54289,0.54289,0.54262,0.54263
0.54278,0.5429,0.54273,0.5429
0.54261,0.54281,0.54261,0.54278
0.5426,0.54262,0.54254,0.5426
0.54247,0.5426,0.54245,0.54258
0.54242,0.54261,0.54242,0.54253
0.54254,0.54255,0.54242,0.54242
0.54266,0.54266,0.54241,0.54254
0.54261,0.54272,0.54256,0.54271
0.54255,0.54264,0.54252,0.54261
0.54258,0.5426,0.54253,0.54255
0.54255,0.5426,0.54253,0.54257
0.5426,0.54261,0.54254,0.54254
0.54254,0.54262,0.54253,0.54261
0.54254,0.54265,0.54254,0.54254
0.54254,0.54256,0.54251,0.54255
0.5426,0.54261,0.54253,0.54253
0.54266,0.54269,0.54258,0.54261
0.54269,0.54269,0.54263,0.54266
0.54268,0.54274,0.54268,0.54269
0.54283,0.54283,0.54263,0.54268
0.54283,0.54286,0.54278,0.54282
0.54279,0.54288,0.54278,0.54284
0.54278,0.54283,0.54278,0.54279
0.54265,0.54278,0.54262,0.54278
0.54243,0.54268,0.54243,0.54266
0.54239,0.54258,0.54239,0.54243
0.54243,0.54249,0.54236,0.54237
0.54251,0.54255,0.54243,0.54244
0.54235,0.54253,0.54235,0.54251
0.5424,0.54244,0.54228,0.5423
0.54224,0.5424,0.54224,0.5424
0.54229,0.54233,0.54223,0.54224
0.54229,0.54234,0.54224,0.54229
0.54231,0.54231,0.54228,0.54229
0.54244,0.54248,0.54233,0.54233
0.54244,0.54248,0.54238,0.54243
0.54246,0.54246,0.54236,0.54244
0.54255,0.54255,0.54245,0.54246
0.54282,0.54289,0.54248,0.54251
0.54279,0.54295,0.54278,0.5428
0.5429,0.54303,0.5428,0.54281
0.54285,0.54298,0.54283,0.54289
0.54296,0.54301,0.54275,0.54285
0.54298,0.54303,0.54283,0.54295
0.54308,0.5431,0.54296,0.54296
0.54325,0.54325,0.54308,0.54308
0.54322,0.5433,0.54313,0.54326
0.54333,0.54333,0.54308,0.54322
0.54347,0.54355,0.54333,0.54333
0.5434,0.54348,0.54332,0.54344
0.54335,0.54349,0.54324,0.5434
0.54318,0.54338,0.54313,0.54335
0.54348,0.54348,0.54308,0.5432
0.54382,0.54382,0.54332,0.54348
0.54351,0.54389,0.54346,0.54382
0.54378,0.54379,0.54347,0.54352
0.5438,0.54465,0.54363,0.54375
0.54373,0.54392,0.54372,0.54381
0.54376,0.54378,0.54367,0.54373
0.54385,0.54397,0.54369,0.54376
0.54393,0.54402,0.5438,0.54385
0.5441,0.54411,0.54392,0.54395
0.54409,0.54411,0.54401,0.5441
0.5442,0.54427,0.54401,0.54409
0.54392,0.54437,0.54379,0.54432
0.54358,0.54392,0.54357,0.54391
0.54346,0.54359,0.5434,0.54357
0.54357,0.54358,0.54341,0.54346
0.54348,0.54357,0.54343,0.54357
0.54347,0.54355,0.5434,0.54345
0.54318,0.54347,0.54303,0.54346
0.54306,0.54329,0.54302,0.54314
0.54328,0.54328,0.54303,0.54306
0.54333,0.54338,0.54317,0.54328
0.54328,0.54336,0.54321,0.54332
0.54326,0.54328,0.54321,0.54328
0.5435,0.54352,0.54327,0.54329
0.54362,0.54368,0.54349,0.5435
0.54351,0.54368,0.54351,0.54357
0.5432,0.5432,0.54093,0.54106
0.54228,0.5434,0.54228,0.54326
0.54245,0.54265,0.5421,0.54228
0.54251,0.54265,0.54239,0.54246
0.54317,0.54322,0.54251,0.54251
0.54388,0.5444,0.54317,0.54322
0.54349,0.54406,0.54349,0.54388
0.54371,0.54371,0.54318,0.54345
0.54339,0.54377,0.54328,0.54371
0.54333,0.54356,0.54327,0.54336
0.54358,0.54382,0.54319,0.54332
0.54375,0.54394,0.54346,0.5436
0.54349,0.54381,0.5434,0.54376
0.5434,0.54359,0.54324,0.5435
0.54285,0.54345,0.5428,0.5434
0.54257,0.54285,0.54246,0.54281
0.54242,0.54278,0.54235,0.54257
0.54198,0.54247,0.54173,0.54242
0.54224,0.54245,0.54197,0.54204
0.54275,0.54286,0.54227,0.54229
0.54245,0.54272,0.54239,0.54272
0.54259,0.54269,0.54228,0.54246
0.54244,0.54271,0.54243,0.5426
0.54252,0.54252,0.54227,0.54245
0.54237,0.54257,0.54235,0.54247
0.54204,0.54245,0.54191,0.54239
0.54203,0.54221,0.54176,0.54204
0.54213,0.54213,0.54193,0.54202
0.5424,0.54241,0.54208,0.54213
0.54248,0.54257,0.54236,0.54238
0.5427,0.54278,0.54247,0.54249
0.54273,0.54279,0.54255,0.54271
0.54285,0.54296,0.5427,0.54274
0.54249,0.54287,0.54247,0.54286
0.54256,0.54266,0.54248,0.54248
0.54264,0.5427,0.54255,0.54257
0.5426,0.54273,0.54249,0.54262
0.5426,0.54262,0.5424,0.5426
0.54275,0.54276,0.54255,0.54261
0.54303,0.54305,0.54275,0.54275
0.54286,0.54316,0.5428,0.54307
0.54281,0.54296,0.54279,0.54285
0.54272,0.54295,0.54264,0.54286
0.54273,0.54281,0.5426,0.54271
0.5423,0.54266,0.54214,0.54266
0.54255,0.54257,0.54211,0.54231
0.54267,0.54274,0.54253,0.54255
0.54271,0.54278,0.5426,0.54266
0.54266,0.54278,0.54266,0.54271
0.54261,0.54278,0.54246,0.54267
0.54266,0.54277,0.54265,0.54265
0.54255,0.54272,0.54248,0.54267
0.54261,0.54261,0.5425,0.54256
0.54265,0.54266,0.54249,0.54261
0.54288,0.54289,0.5426,0.54266
0.54315,0.54315,0.54285,0.54287
0.5435,0.54352,0.54315,0.54315
0.54364,0.54374,0.5432,0.54352
0.5437,0.54385,0.54349,0.54363
0.54349,0.54394,0.54349,0.5437
0.5438,0.5438,0.54343,0.5435
0.54389,0.54398,0.54376,0.54377
0.54394,0.54409,0.54383,0.54388
0.54373,0.54398,0.54368,0.54394
0.54369,0.54376,0.54361,0.54373
0.54388,0.54393,0.54368,0.54369
0.54488,0.54539,0.54388,0.54388
0.5453,0.54539,0.54467,0.54486
0.54513,0.54525,0.54503,0.54525
0.54518,0.54518,0.54491,0.54513
0.54581,0.54591,0.54517,0.54517
0.54563,0.54616,0.54563,0.54581
0.54553,0.54564,0.54545,0.54564
0.54546,0.54563,0.54543,0.54552
0.54545,0.54575,0.54542,0.54546
0.54595,0.54618,0.54546,0.54546
0.54587,0.54617,0.54582,0.54594
0.54631,0.54643,0.54588,0.54588
0.54613,0.54642,0.54613,0.54631
0.54601,0.54619,0.54583,0.54615
0.54627,0.54632,0.54599,0.54605
0.546,0.54632,0.54596,0.54626
0.54565,0.54605,0.5456,0.54601
0.54578,0.54588,0.54561,0.54567
0.54513,0.54585,0.54511,0.54577
0.54522,0.54545,0.54504,0.54515
0.54545,0.54559,0.54527,0.54527
0.54547,0.54555,0.54531,0.54547
0.54532,0.54547,0.54526,0.54547
0.54519,0.54545,0.54518,0.54531
0.5454,0.54545,0.54517,0.54519
0.5454,0.54546,0.54509,0.54545
0.54545,0.54546,0.54531,0.5454
0.54551,0.54573,0.54545,0.54545
0.5456,0.54578,0.54551,0.54551
0.5454,0.54587,0.54539,0.54562
0.54529,0.54547,0.54526,0.54545
0.54521,0.54538,0.54518,0.54533
0.54511,0.54529,0.54494,0.54522
0.54513,0.54517,0.54501,0.54516
0.54526,0.54528,0.54512,0.54516
0.54511,0.54536,0.54506,0.54527
0.545,0.54513,0.54492,0.54511
0.54526,0.54527,0.54496,0.54501
0.54503,0.54525,0.54501,0.54521
0.54553,0.5457,0.54498,0.54507
0.54549,0.54569,0.54531,0.54549
0.54544,0.54564,0.54542,0.54551
0.54548,0.54562,0.54541,0.54543
0.54551,0.54568,0.54549,0.54552
0.54539,0.54559,0.54533,0.54552
0.54519,0.54539,0.54513,0.54538
0.54503,0.54524,0.54496,0.54519
0.54444,0.54514,0.54442,0.54505
0.54458,0.54467,0.54434,0.54444
0.54459,0.54472,0.54432,0.5446
0.5446,0.54464,0.54454,0.5446
0.5449,0.54493,0.54458,0.5446
0.5448,0.54489,0.54477,0.54489
0.54463,0.54487,0.54463,0.5448
0.5448,0.54486,0.54465,0.54467
0.54477,0.54481,0.54465,0.5448
0.54473,0.54477,0.54463,0.54477
0.54483,0.54488,0.54463,0.54473
0.54489,0.54494,0.54466,0.54482
0.54485,0.545,0.54476,0.54489
0.54473,0.54495,0.54472,0.54484
0.54458,0.54476,0.54448,0.54471
0.54422,0.54459,0.54406,0.54459
0.54392,0.54426,0.54378,0.54421
0.54407,0.54413,0.54383,0.54397
0.54408,0.54416,0.54397,0.54403
0.54415,0.54417,0.54405,0.54408
0.54407,0.5442,0.544,0.54413
0.54402,0.54412,0.54401,0.54408
0.54415,0.54422,0.54396,0.54401
0.54444,0.54444,0.5441,0.54415
0.5442,0.54438,0.54414,0.54438
0.54411,0.54437,0.5441,0.54418
0.54392,0.54421,0.54392,0.5441
0.54401,0.54411,0.54392,0.54394
0.54408,0.54409,0.54398,0.54401
0.54347,0.54408,0.54311,0.54408
0.54348,0.54372,0.54341,0.54347
0.54369,0.54371,0.54345,0.54345
0.54364,0.54372,0.54354,0.54369
0.54386,0.54388,0.54364,0.54364
0.54394,0.54396,0.54381,0.54386
0.54386,0.54394,0.54381,0.54391
0.54367,0.54391,0.54365,0.54386
0.54377,0.54387,0.54366,0.54366
0.54371,0.54377,0.5436,0.54376
0.54377,0.5438,0.54365,0.54372
0.54382,0.54385,0.54376,0.54376
0.5438,0.54386,0.5437,0.54381
0.54391,0.54392,0.5437,0.5438
0.54388,0.54396,0.54383,0.54391
0.54388,0.54391,0.54382,0.54388
0.54387,0.54391,0.54385,0.54388
0.54381,0.54392,0.5438,0.54387
0.54382,0.54397,0.5438,0.5438
0.54376,0.54386,0.54374,0.5438
0.54361,0.54376,0.54361,0.54375
0.5437,0.54371,0.54356,0.54358
0.54374,0.54376,0.54366,0.5437
0.54391,0.54391,0.54371,0.54374
0.54385,0.54392,0.54381,0.54388
0.54396,0.54397,0.54385,0.54386
0.54416,0.54421,0.54395,0.54396
0.54438,0.5444,0.54416,0.54416
0.54444,0.54451,0.54424,0.54435
0.54478,0.54481,0.5444,0.54444
0.54445,0.54477,0.54445,0.54477
0.54433,0.54445,0.54422,0.54445
0.54435,0.5444,0.54427,0.54434
0.54444,0.54451,0.54432,0.54435
0.54463,0.54471,0.54441,0.54443
0.54472,0.54477,0.54462,0.54464
0.54446,0.5447,0.54443,0.5447
0.5446,0.54462,0.54443,0.54445
0.54458,0.54464,0.54456,0.54459
0.54493,0.54501,0.54452,0.54459
0.54499,0.54513,0.54483,0.54493
0.54508,0.54519,0.5449,0.545
0.54504,0.54515,0.54502,0.54509
0.5451,0.54529,0.54499,0.54504
0.54493,0.5451,0.54492,0.5451
0.54534,0.54535,0.54492,0.54493
0.54534,0.54544,0.54524,0.54533
0.54542,0.54548,0.5453,0.54531
0.54524,0.5455,0.54524,0.54543
0.54494,0.54524,0.54493,0.54524
0.54493,0.54497,0.54483,0.54495
0.54491,0.54509,0.54488,0.54494
0.54508,0.54509,0.54489,0.5449
0.54549,0.54549,0.54507,0.54509
0.54561,0.54565,0.54545,0.54549
0.54538,0.54567,0.54523,0.54561
0.54541,0.54551,0.54532,0.5454
0.5454,0.54546,0.54527,0.5454
0.54552,0.54557,0.54535,0.5454
0.54544,0.54566,0.54543,0.54552
0.54543,0.54545,0.54538,0.54543
0.54522,0.54545,0.54522,0.54543
0.54515,0.54522,0.54507,0.54522
0.54512,0.54522,0.54509,0.54511
0.54516,0.54519,0.54509,0.54512
0.54502,0.54516,0.54497,0.54516
0.54506,0.54506,0.54502,0.54502
0.54512,0.54512,0.54503,0.54504
0.54522,0.54522,0.54512,0.54512
0.54523,0.54529,0.54522,0.54524
0.5452,0.54525,0.5452,0.54523
0.5451,0.54521,0.54502,0.5452
0.54514,0.54515,0.54508,0.54512
0.54514,0.54516,0.54507,0.54514
0.54461,0.54514,0.54407,0.54514
0.54472,0.54485,0.54455,0.54461
0.54483,0.54487,0.54473,0.54475
0.54493,0.54504,0.54483,0.54483
0.54509,0.54513,0.54496,0.54498
0.54512,0.54514,0.54506,0.54509
0.54506,0.54515,0.54506,0.54515
0.54541,0.54542,0.54507,0.54507
0.54533,0.54543,0.54526,0.54542
0.5454,0.54545,0.54532,0.54533
0.54544,0.54551,0.54533,0.5454
0.5454,0.54549,0.54526,0.54543
0.54532,0.54544,0.5453,0.5454
0.54523,0.54533,0.54514,0.5453
0.54508,0.54526,0.54499,0.54523
0.54514,0.54524,0.54508,0.54508
0.54524,0.54524,0.54511,0.54515
0.54521,0.54526,0.5452,0.54521
0.54528,0.54528,0.54516,0.54522
0.5451,0.54532,0.5451,0.54528
0.54491,0.54509,0.54491,0.54509
0.54487,0.54498,0.54487,0.54491
0.54499,0.54503,0.54485,0.54487
0.54499,0.54503,0.54499,0.54499
0.54488,0.54502,0.54484,0.54498
0.545,0.545,0.54488,0.54489
0.54501,0.54505,0.545,0.54505
0.54486,0.54502,0.54484,0.54502
0.54511,0.54511,0.54485,0.54486
0.54507,0.54511,0.54501,0.54511
0.54514,0.54514,0.54504,0.54505
0.54526,0.54526,0.54514,0.54514
0.54531,0.54534,0.54526,0.54527
0.54519,0.54531,0.54519,0.5453
0.54531,0.54533,0.54519,0.54519
0.54523,0.54532,0.54519,0.54532
0.54526,0.54534,0.54524,0.54526
0.54551,0.54559,0.54532,0.54532
0.54549,0.54551,0.54545,0.54551
0.54556,0.54556,0.54549,0.54549
0.54559,0.5456,0.54546,0.54556
0.54565,0.54575,0.54557,0.54559
0.54566,0.54566,0.54557,0.54565
0.54564,0.54572,0.54562,0.54566
0.54564,0.54568,0.54558,0.54564
0.54548,0.54564,0.54544,0.54564
0.54544,0.54549,0.54542,0.54548
0.54547,0.54549,0.54538,0.54544
0.54535,0.54549,0.54535,0.54547
0.54533,0.54545,0.54531,0.54545
0.54533,0.54538,0.5453,0.54531
0.54548,0.54548,0.54528,0.54533
0.54554,0.54558,0.54544,0.54548
0.54547,0.54556,0.54544,0.54553
0.54564,0.54572,0.54545,0.54545
0.54553,0.54564,0.54553,0.54557
0.54558,0.54569,0.54557,0.54562
0.5456,0.54562,0.54557,0.54558
0.54553,0.54562,0.54553,0.54562
0.54551,0.54558,0.54551,0.54555
0.54551,0.54551,0.5455,0.54551
0.54542,0.54551,0.54542,0.54551
0.54533,0.54546,0.54532,0.54543
0.54527,0.54541,0.54521,0.54532
0.54542,0.54542,0.54527,0.54528
0.54531,0.54564,0.54524,0.54537
0.54523,0.54543,0.54521,0.54531
0.54521,0.54528,0.54517,0.54523
0.54541,0.54541,0.54521,0.54521
0.54544,0.5455,0.5454,0.54541
0.5455,0.54555,0.54536,0.54545
0.54555,0.5456,0.54549,0.5455
0.54545,0.5455,0.5454,0.5455
0.54546,0.5455,0.54545,0.54546
0.54534,0.54546,0.54534,0.54544
0.54532,0.5454,0.5453,0.54533
0.5455,0.54551,0.54529,0.54529
0.54558,0.54558,0.54542,0.5455
0.54565,0.54566,0.54557,0.54561
0.54578,0.54582,0.54558,0.54565
0.54589,0.54589,0.54574,0.54581
0.54595,0.54601,0.5458,0.54587
0.54591,0.54607,0.54587,0.54595
0.54589,0.54599,0.54584,0.54588
0.54588,0.54594,0.54584,0.54589
0.54594,0.54597,0.54583,0.54588
0.54593,0.54596,0.54585,0.54594
0.54604,0.54604,0.54593,0.54595
0.546,0.54604,0.54596,0.54602
0.54603,0.54605,0.546,0.54605
0.546,0.54605,0.546,0.54605
0.54607,0.54607,0.54595,0.546
0.54605,0.54609,0.54603,0.54608
0.54596,0.54608,0.54594,0.54604
0.546,0.54604,0.54591,0.54596
0.54613,0.54619,0.54598,0.54601
0.54609,0.54629,0.54605,0.54614
0.54603,0.54609,0.5459,0.54609
0.54599,0.54617,0.54588,0.54608
0.54598,0.54612,0.54594,0.54598
0.54598,0.546,0.54594,0.54598
0.54578,0.54599,0.54578,0.54597
0.5458,0.5459,0.54578,0.54578
0.54583,0.54585,0.54578,0.54582
0.54589,0.54589,0.54571,0.54582
0.54623,0.54625,0.54594,0.54594
0.54628,0.54636,0.54623,0.54624
0.5468,0.54686,0.54628,0.54629
0.54674,0.5468,0.5466,0.5468
0.54691,0.54708,0.54671,0.54675
0.54675,0.54691,0.54675,0.5469
0.54672,0.54677,0.54671,0.54677
0.54655,0.54661,0.54642,0.54661
0.54664,0.54664,0.54654,0.54655
0.54658,0.5467,0.54654,0.54668
0.5467,0.5467,0.54658,0.54659
0.54686,0.54686,0.5467,0.5467
0.54693,0.54695,0.54684,0.54686
0.54709,0.5471,0.54687,0.54693
0.5471,0.54715,0.54699,0.54709
0.54694,0.54716,0.54694,0.54714
0.54685,0.54696,0.54673,0.54694
0.54667,0.54696,0.54667,0.54685
0.54694,0.54694,0.5467,0.5467
0.54706,0.54711,0.54694,0.54694
0.54719,0.54725,0.54695,0.54706
0.54705,0.54722,0.54702,0.54719
0.54692,0.54708,0.54692,0.54704
0.54688,0.54695,0.54674,0.54693
0.54692,0.54713,0.54672,0.54676
0.54732,0.54744,0.54691,0.54691
0.54737,0.54746,0.54719,0.54733
0.5475,0.54751,0.54729,0.54737
0.54728,0.54747,0.54724,0.54747
0.54732,0.54732,0.54713,0.54728
0.54713,0.54757,0.5471,0.54732
0.54694,0.5472,0.54694,0.54718
0.54732,0.54732,0.54691,0.54694
0.54717,0.54734,0.54714,0.54731
0.54711,0.54728,0.54708,0.54716
0.54701,0.54711,0.54696,0.54711
0.54687,0.54701,0.5468,0.547
0.54697,0.54711,0.54686,0.54686
0.54697,0.54701,0.5469,0.54693
0.54674,0.54701,0.5467,0.54697
0.54648,0.54673,0.54638,0.54673
0.54651,0.54663,0.54643,0.54649
0.54623,0.54654,0.54621,0.54651
0.54626,0.54637,0.54624,0.54628
0.54635,0.54642,0.54626,0.54626
0.54647,0.54653,0.54632,0.54632
0.54645,0.54662,0.54645,0.54652
0.54652,0.54652,0.54611,0.54642
0.54652,0.54662,0.54647,0.54652
0.54654,0.54659,0.54644,0.54655
0.5465,0.54661,0.5465,0.54654
0.54636,0.54653,0.54629,0.5465
0.54642,0.54646,0.54636,0.54636
0.54635,0.54644,0.54622,0.54643
0.5466,0.54663,0.54626,0.54633
0.54667,0.54721,0.54656,0.54661
0.54675,0.54704,0.54667,0.54667
0.54665,0.54678,0.54662,0.54674
0.54671,0.54672,0.54662,0.54664
0.54669,0.54674,0.54667,0.5467
0.54674,0.54675,0.54668,0.54669
0.54673,0.54677,0.54671,0.54674
0.54674,0.54677,0.54671,0.54673
0.5466,0.54676,0.54658,0.54673
0.54661,0.54669,0.54648,0.54658
0.54657,0.54664,0.5465,0.54661
0.54656,0.54661,0.54651,0.54659
0.54653,0.54665,0.54652,0.54658
0.54695,0.54697,0.54652,0.54653
0.54695,0.54699,0.54687,0.54695
0.54702,0.54702,0.54693,0.54696
0.54712,0.54715,0.54698,0.54703
0.54706,0.54718,0.54702,0.54718
0.54714,0.54719,0.54704,0.54706
0.54719,0.54723,0.54714,0.54714
0.5471,0.54739,0.54708,0.5472
0.54708,0.54712,0.54705,0.5471
0.54692,0.54707,0.5469,0.54707
0.54688,0.54698,0.54686,0.54692
0.5469,0.54692,0.54672,0.54687
0.54697,0.54698,0.5469,0.5469
0.54686,0.54707,0.54686,0.54696
0.54675,0.54688,0.54673,0.54687
0.54686,0.54686,0.54677,0.54679
0.54677,0.54691,0.54672,0.54687
0.54682,0.54688,0.54677,0.5468
0.54693,0.547,0.54681,0.54682
0.54698,0.54703,0.54692,0.54692
0.54691,0.547,0.54685,0.54698
0.54682,0.54692,0.54682,0.5469
0.54688,0.54688,0.54682,0.54683
0.54681,0.54695,0.5468,0.54687
0.54678,0.54682,0.54673,0.54681
0.54669,0.54679,0.54664,0.54679
0.54698,0.54698,0.54668,0.54668
0.54692,0.547,0.54691,0.54699
0.54698,0.547,0.54691,0.54691
0.54698,0.547,0.54697,0.547
0.54692,0.54698,0.54692,0.54697
0.54691,0.54693,0.54691,0.54693
0.54699,0.54699,0.54691,0.54691
0.54703,0.54703,0.54693,0.54698
0.54694,0.54706,0.54693,0.54702
0.54694,0.54695,0.54692,0.54693
0.54698,0.54699,0.54693,0.54694
0.54694,0.54702,0.5469,0.54693
0.5468,0.54695,0.54679,0.54695
0.54679,0.54683,0.54678,0.5468
0.54672,0.5468,0.54672,0.5468
0.54674,0.5468,0.54672,0.54673
0.54673,0.5468,0.54671,0.54673
0.54678,0.54679,0.5467,0.54673
0.54668,0.54679,0.54668,0.54679
0.54662,0.54671,0.54656,0.5467
0.54655,0.54665,0.54654,0.54659
0.54654,0.54655,0.54648,0.54652
0.54659,0.54663,0.54652,0.54652
0.54651,0.54655,0.54649,0.54655
0.54652,0.54658,0.5465,0.54651
0.54647,0.54656,0.54647,0.54653
0.5464,0.54649,0.5464,0.54649
0.54639,0.54643,0.54638,0.5464
0.54637,0.54642,0.54637,0.5464
0.54639,0.5464,0.54637,0.54638
0.54636,0.54643,0.54636,0.54639
0.54638,0.54639,0.54634,0.54636
0.54664,0.54669,0.54635,0.54637
0.54673,0.54673,0.54662,0.54664
0.54672,0.54678,0.54667,0.54672
0.54674,0.54675,0.54669,0.54673
0.54675,0.54683,0.54672,0.54675
0.54676,0.54677,0.54673,0.54675
0.54673,0.54677,0.54672,0.54677
0.54673,0.54679,0.54672,0.54674
0.54673,0.54678,0.54672,0.54674
0.54682,0.54682,0.54673,0.54674
0.54697,0.54698,0.54682,0.54682
0.54689,0.54699,0.54688,0.54697
0.54687,0.54697,0.54687,0.54688
0.5468,0.54689,0.54669,0.54689
0.54695,0.54697,0.54681,0.54682
0.54681,0.547,0.5468,0.54697
0.54683,0.54684,0.54678,0.54682
0.54681,0.54691,0.54681,0.54683
0.54657,0.54681,0.54654,0.54681
0.54657,0.54663,0.54657,0.54659
0.54657,0.54663,0.54657,0.54657
0.54652,0.54659,0.54644,0.54656
0.54648,0.54652,0.54648,0.54649
0.54649,0.54649,0.54647,0.54649
0.54657,0.54657,0.54645,0.54649
0.54656,0.54659,0.54656,0.54657
0.54652,0.54658,0.54651,0.54658
0.54653,0.54655,0.54651,0.54651
0.54654,0.5466,0.54654,0.54658
0.54648,0.54654,0.54648,0.54654
0.54642,0.54648,0.54639,0.54648
0.54643,0.54643,0.54639,0.5464
0.54655,0.54656,0.54637,0.54639
0.54657,0.54659,0.54652,0.54654
0.54649,0.54659,0.54648,0.54659
0.54651,0.54651,0.54649,0.54649
0.54652,0.54652,0.54649,0.54651
0.54652,0.54652,0.5465,0.54652
0.54657,0.54657,0.54651,0.54651
0.54662,0.54662,0.54656,0.54656
0.54662,0.54662,0.54662,0.54662
0.54672,0.54677,0.54671,0.54671
0.54672,0.54672,0.54669,0.54671
0.54677,0.54677,0.54672,0.54677
0.54681,0.54682,0.54677,0.54677
0.54687,0.54687,0.54682,0.54682
0.54687,0.54687,0.54686,0.54686
0.54682,0.54682,0.54681,0.54681
0.54687,0.54687,0.54682,0.54687
0.54692,0.54692,0.54683,0.54687
0.54697,0.54697,0.54692,0.54692
0.54702,0.54707,0.54697,0.54702
0.54707,0.54712,0.54704,0.54706
0.54707,0.54712,0.54701,0.54712
0.54707,0.54707,0.54704,0.54704
0.54732,0.54732,0.54717,0.54717
0.54722,0.54732,0.54716,0.54732
0.54722,0.54727,0.54717,0.54727
0.54717,0.54722,0.54712,0.54722
0.54712,0.54721,0.54709,0.54717
0.54727,0.54727,0.54712,0.54712
0.54727,0.54727,0.54722,0.54722
0.54732,0.54732,0.54727,0.54727
0.54722,0.54722,0.54709,0.54712
0.54727,0.54727,0.54722,0.54722
0.54717,0.54727,0.54716,0.54727
0.54722,0.54722,0.54716,0.54716
0.54719,0.54719,0.54719,0.54719
0.54717,0.5472,0.54717,0.5472
0.547,0.54709,0.54699,0.54709
0.54672,0.54701,0.54672,0.54701
0.54665,0.54673,0.54665,0.54673
0.54667,0.54667,0.54667,0.54667
0.54655,0.54659,0.54655,0.54659
0.54661,0.54661,0.54659,0.54659
0.54659,0.5466,0.54658,0.5466
0.54672,0.54674,0.54667,0.54667
0.5467,0.54677,0.54669,0.54671
